Category,File Name,Title,Creator,Description,Keywords,Artwork_Type,SpacesSet,flickrid,flickrpageurl,flickrimageurl,flickrimageurl_text,username,nsid,pathalias
SET 01,14873291431.jpg,-,Stanley Zimny (Thank You for 10 Million views),Golden Archer,"Artwork,sculpture,3D,Space,Art2or3",Sculpture,DeptSpaces,14873291431,https://www.flickr.com/photos/stanzim/14873291431/,http://c2.staticflickr.com/4/3904/14873291431_0182c8f1ed.jpg,http://c2.staticflickr.com/4/3904/14873291431_0182c8f1ed.jpg,Stanley Zimny (Thank You for 11 Million views),82256086@N00,stanzim
SET 01,14879539960.jpg,IMGP5386,Marat Elkanidze,NA,"Marat Elkanidze: metropolitanmuseum,Marat Elkanidze: sculptures,Marat Elkanidze: pentaxart,Artwork,3D,sculpture,Space,Art2or3",Sculpture,DeptSpaces,14879539960,https://www.flickr.com/photos/maratel/14879539960/,http://c2.staticflickr.com/4/3842/14879539960_30e3bb72bb.jpg,http://c2.staticflickr.com/4/3842/14879539960_30e3bb72bb.jpg,Marat Elkanidze,85232313@N00,maratel
SET 01,14927734486.jpg,Charles James: Beyond Fashion,Eddie C3,The end of seven photos taken with my point and shoot while accompanying a friend to <a href=http://www.metmuseum.org/exhibitions/listings/2014/charles-james-beyond-fashion rel=nofollow>this Met Museum exhibit</a> that closed last week.,"Eddie C3: metropolitanmuseumofart,Eddie C3: metropolitanmuseum,Eddie C3: charlesjames,Eddie C3: fashion,Eddie C3: clothing,Eddie C3: history,3D,Artwork,costume,Costume,Space,Art2or3",Costume_Textile,DeptSpaces,14927734486,https://www.flickr.com/photos/edcnyc/14927734486/,http://c2.staticflickr.com/6/5585/14927734486_7377df656b.jpg,http://c2.staticflickr.com/6/5585/14927734486_7377df656b.jpg,Eddie C3,33255932@N04,edcnyc
SET 01,14947621721.jpg,Red Dress by Charles James,Eddie C3,It was dark inside the show. A challenge for my Canon G-x1. But this was quite the dress.,"Eddie C3: metropolitanmuseumofart,Eddie C3: metropolitanmuseum,Eddie C3: charlesjames,Eddie C3: fashion,Eddie C3: clothing,Eddie C3: history,Inhabited,3D,Artwork,costume,Costume,Space,Art2or3",Costume_Textile,DeptSpaces,14947621721,https://www.flickr.com/photos/edcnyc/14947621721/,http://c2.staticflickr.com/4/3882/14947621721_508b69f7fb.jpg,http://c2.staticflickr.com/4/3882/14947621721_508b69f7fb.jpg,Eddie C3,33255932@N04,edcnyc
SET 01,14950375542.jpg,Partners of Charles James,Eddie C3,"I did not know that fashion designers often create dresses with less expensive material before moving on to the finished product. ;;So these are dresses of muslin fabric, not for wear but made as templates. Sort of like a dress rehearsal.","Eddie C3: metropolitanmuseumofart,Eddie C3: metropolitanmuseum,Eddie C3: charlesjames,Eddie C3: fashion,Eddie C3: clothing,Eddie C3: history,3D,Artwork,costume,Costume,Space,Art2or3",Costume_Textile,DeptSpaces,14950375542,https://www.flickr.com/photos/edcnyc/14950375542/,http://c2.staticflickr.com/4/3857/14950375542_051c18af2a.jpg,http://c2.staticflickr.com/4/3857/14950375542_051c18af2a.jpg,Eddie C3,33255932@N04,edcnyc
SET 01,14950378792.jpg,Observing the Threads,Eddie C3,In the Costume Arts Institute section of the Metropolitan Museum of Art.,"Eddie C3: metropolitanmuseumofart,Eddie C3: metropolitanmuseum,Eddie C3: charlesjames,Eddie C3: fashion,Eddie C3: clothing,Eddie C3: history,Costume_Institute,Department,3D,Artwork,costume,MetropolitanInDesc,Description,Costume,Space,Art2or3",Costume_Textile,DeptSpaces,14950378792,https://www.flickr.com/photos/edcnyc/14950378792/,http://c2.staticflickr.com/6/5587/14950378792_ca4afc4340.jpg,http://c2.staticflickr.com/6/5587/14950378792_ca4afc4340.jpg,Eddie C3,33255932@N04,edcnyc
SET 01,15209984398.jpg,Diana    The MET,rverc,NA,"NA,Artwork,3D,sculpture,Space,Art2or3",Sculpture,DeptSpaces,15209984398,https://www.flickr.com/photos/rverc/15209984398/,http://c2.staticflickr.com/4/3848/15209984398_d52ebedbd2.jpg,http://c2.staticflickr.com/4/3848/15209984398_d52ebedbd2.jpg,rverc,26270547@N07,rverc
SET 01,15276762656.jpg,Viewing Tiffany,Stanley Zimny (Thank You for 10 Million views),NA,"Stanley Zimny (Thank You for 10 Million views): nyc,Stanley Zimny (Thank You for 10 Million views): met,Stanley Zimny (Thank You for 10 Million views): museum,Stanley Zimny (Thank You for 10 Million views): art,Stanley Zimny (Thank You for 10 Million views): tiffany,Stanley Zimny (Thank You for 10 Million views): glass,Artwork,3D,sculpture,Space,Art2or3",Sculpture,DeptSpaces,15276762656,https://www.flickr.com/photos/stanzim/15276762656/,http://c2.staticflickr.com/4/3848/15276762656_c77305ab08.jpg,http://c2.staticflickr.com/4/3848/15276762656_c77305ab08.jpg,Stanley Zimny (Thank You for 11 Million views),82256086@N00,stanzim
SET 01,5391798807.jpg,Temple of Dendur Hall,Truvor,NA,"Truvor: metropolitanmuseumart,Truvor: museum,Truvor: met,Truvor: mma,Inhabited,Artwork,3D,sculpture,single,Artwork_number,Temple_Dendur,Space,Art2or3",Sculpture,DeptSpaces,5391798807,https://www.flickr.com/photos/truvor/5391798807/,http://c2.staticflickr.com/6/5093/5391798807_e99215b4dd.jpg,http://c2.staticflickr.com/6/5093/5391798807_e99215b4dd.jpg,Truvor,15536356@N00,truvor
SET 01,5392401154.jpg,Temple of Dendur,Truvor,NA,"Truvor: metropolitanmuseumart,Truvor: museum,Truvor: met,Truvor: mma,Artwork,3D,sculpture,single,Artwork_number,Temple_Dendur,Space,Art2or3",Sculpture,DeptSpaces,5392401154,https://www.flickr.com/photos/truvor/5392401154/,http://c2.staticflickr.com/6/5020/5392401154_dbc1bf2dea.jpg,http://c2.staticflickr.com/6/5020/5392401154_dbc1bf2dea.jpg,Truvor,15536356@N00,truvor
SET 01,5613312741.jpg,-,Jose X,-,"Artwork,sculpture,Inhabited,3D,Roman,Space,Art2or3",Sculpture,DeptSpaces,5613312741,https://www.flickr.com/photos/josex/5613312741/,http://c2.staticflickr.com/6/5110/5613312741_c5255b8825.jpg,http://c2.staticflickr.com/6/5110/5613312741_c5255b8825.jpg,José X,73749943@N00,josex
SET 01,7653389544.jpg,-,rverc,-,"Artwork,sculpture,3D,Space,Art2or3",Sculpture,DeptSpaces,7653389544,https://www.flickr.com/photos/rverc/7653389544/,http://c2.staticflickr.com/8/7124/7653389544_508542eb05.jpg,http://c2.staticflickr.com/8/7124/7653389544_508542eb05.jpg,rverc,26270547@N07,rverc
SET 01,8641580025.jpg,-,Nathan_Arrington,-,"Artwork,sculpture,Inhabited,3D,single,Artwork_number,Temple_Dendur,Space,Art2or3",Sculpture,DeptSpaces,8641580025,https://www.flickr.com/photos/nathanarrington/8641580025/,http://c2.staticflickr.com/9/8522/8641580025_f16ff46306.jpg,http://c2.staticflickr.com/9/8522/8641580025_f16ff46306.jpg,Nathan_Arrington,75089180@N08,nathanarrington
SET 02,10448880133.jpg,\\\\\,M I S C H E L L E,<a href=http://lemniscative.tumblr.com rel=nofollow>tumblr</a> \ <a href=http://ablogbymischelle.blogspot.com rel=nofollow>blog</a> \ <a href=http://mischellesmenagerie.bigcartel.com/ rel=nofollow>prints</a> \ <a href=http://www.facebook.com/pages/Mischelle-Evan-Broy-Photography/240442855986867 rel=nofollow>facebook</a>,"M I S C H E L L E: metropolitanmuseum,3D,Artwork,Period_Rooms,Space,Art2or3,period_room",Period_Room,DeptSpaces,10448880133,https://www.flickr.com/photos/evanmischelle/10448880133/,http://c2.staticflickr.com/4/3742/10448880133_61c2cd4ebe.jpg,http://c2.staticflickr.com/4/3742/10448880133_61c2cd4ebe.jpg,M I S C H E L L E,23844524@N03,evanmischelle
SET 02,10543008654.jpg,\\\\\,M I S C H E L L E,<a href=http://lemniscative.tumblr.com rel=nofollow>tumblr</a> \ <a href=http://ablogbymischelle.blogspot.com rel=nofollow>blog</a> \ <a href=http://mischellesmenagerie.bigcartel.com/ rel=nofollow>prints</a> \ <a href=http://www.facebook.com/pages/Mischelle-Evan-Broy-Photography/240442855986867 rel=nofollow>facebook</a>,"M I S C H E L L E: metropolitanmuseum,3D,Artwork,Period_Rooms,Space,Art2or3,period_room",Period_Room,DeptSpaces,10543008654,https://www.flickr.com/photos/evanmischelle/10543008654/,http://c2.staticflickr.com/6/5534/10543008654_1c6fd9031c.jpg,http://c2.staticflickr.com/6/5534/10543008654_1c6fd9031c.jpg,M I S C H E L L E,23844524@N03,evanmischelle
SET 02,10543040724.jpg,\\\\\,M I S C H E L L E,<a href=http://lemniscative.tumblr.com rel=nofollow>tumblr</a> \ <a href=http://ablogbymischelle.blogspot.com rel=nofollow>blog</a> \ <a href=http://mischellesmenagerie.bigcartel.com/ rel=nofollow>prints</a> \ <a href=http://www.facebook.com/pages/Mischelle-Evan-Broy-Photography/240442855986867 rel=nofollow>facebook</a>,"M I S C H E L L E: metropolitanmuseum,3D,Artwork,Period_Rooms,Space,Art2or3,period_room",Period_Room,DeptSpaces,10543040724,https://www.flickr.com/photos/evanmischelle/10543040724/,http://c2.staticflickr.com/4/3667/10543040724_a9956a8d21.jpg,http://c2.staticflickr.com/4/3667/10543040724_a9956a8d21.jpg,M I S C H E L L E,23844524@N03,evanmischelle
SET 02,10543130934.jpg,\\\\\,M I S C H E L L E,<a href=http://lemniscative.tumblr.com rel=nofollow>tumblr</a> \ <a href=http://ablogbymischelle.blogspot.com rel=nofollow>blog</a> \ <a href=http://mischellesmenagerie.bigcartel.com/ rel=nofollow>prints</a> \ <a href=http://www.facebook.com/pages/Mischelle-Evan-Broy-Photography/240442855986867 rel=nofollow>facebook</a>,"M I S C H E L L E: metropolitanmuseum,3D,Artwork,Period_Rooms,Space,Art2or3,period_room",Period_Room,DeptSpaces,10543130934,https://www.flickr.com/photos/evanmischelle/10543130934/,http://c2.staticflickr.com/8/7328/10543130934_e85bcb398e.jpg,http://c2.staticflickr.com/8/7328/10543130934_e85bcb398e.jpg,M I S C H E L L E,23844524@N03,evanmischelle
SET 02,10543162864.jpg,\\\\\,M I S C H E L L E,<a href=http://lemniscative.tumblr.com rel=nofollow>tumblr</a> \ <a href=http://ablogbymischelle.blogspot.com rel=nofollow>blog</a> \ <a href=http://mischellesmenagerie.bigcartel.com/ rel=nofollow>prints</a> \ <a href=http://www.facebook.com/pages/Mischelle-Evan-Broy-Photography/240442855986867 rel=nofollow>facebook</a>,"M I S C H E L L E: metropolitanmuseum,3D,Artwork,Period_Rooms,Space,Art2or3,period_room",Period_Room,DeptSpaces,10543162864,https://www.flickr.com/photos/evanmischelle/10543162864/,http://c2.staticflickr.com/8/7298/10543162864_95229fcebd.jpg,http://c2.staticflickr.com/8/7298/10543162864_95229fcebd.jpg,M I S C H E L L E,23844524@N03,evanmischelle
SET 02,10543193314.jpg,\\\\\,M I S C H E L L E,<a href=http://lemniscative.tumblr.com rel=nofollow>tumblr</a> \ <a href=http://ablogbymischelle.blogspot.com rel=nofollow>blog</a> \ <a href=http://mischellesmenagerie.bigcartel.com/ rel=nofollow>prints</a> \ <a href=http://www.facebook.com/pages/Mischelle-Evan-Broy-Photography/240442855986867 rel=nofollow>facebook</a>,"M I S C H E L L E: metropolitanmuseum,3D,Artwork,Period_Rooms,Space,Art2or3,period_room",Period_Room,DeptSpaces,10543193314,https://www.flickr.com/photos/evanmischelle/10543193314/,http://c2.staticflickr.com/4/3699/10543193314_5cac8f9ff4.jpg,http://c2.staticflickr.com/4/3699/10543193314_5cac8f9ff4.jpg,M I S C H E L L E,23844524@N03,evanmischelle
SET 02,10745403495.jpg,Velez Blanco,bobtrancho,"Patio from the castle of Velez Blanco, Metropolitan Museum of Art, NY  addl Patio from the Castle of Velez Blanco Date: 1506-15 Medium: Marble of Macael (Sierra de Filabres) Accession Number: 41.190.482 On view in Gallery 534","bobtrancho: topazclarity,bobtrancho: topazbweffects,bobtrancho: bw,bobtrancho: metmuseum,3D,Artwork,Description,Velez_Blanco_Patio,Space,Art2or3,architecture",Architecture,DeptSpaces,10745403495,https://www.flickr.com/photos/bobtrancho/10745403495/,http://c2.staticflickr.com/4/3721/10745403495_d161a1c581.jpg,http://c2.staticflickr.com/4/3721/10745403495_d161a1c581.jpg,bobtrancho,96956085@N00,bobtrancho
SET 02,10890960223.jpg,2013-11-11 - American Wing - Visible Storage - ceramicware,zigwaffle,-,"zigwaffle: art,zigwaffle: 2013,zigwaffle: metropolitanmuseumofart,zigwaffle: nyc,zigwaffle: newyork,3D,Artwork,Visible_Storage,Space,Art2or3,decorative_art",Decorative_Object,DeptSpaces,10890960223,https://www.flickr.com/photos/8729032@N06/10890960223/,http://c2.staticflickr.com/8/7361/10890960223_5aaf3b5341.jpg,http://c2.staticflickr.com/8/7361/10890960223_5aaf3b5341.jpg,zigwaffle,8729032@N06,
SET 02,10890961793.jpg,2013-11-11 - American Wing - Visible Storage - ceramicware,zigwaffle,-,"zigwaffle: art,zigwaffle: 2013,zigwaffle: metropolitanmuseumofart,zigwaffle: nyc,zigwaffle: newyork,3D,Artwork,Visible_Storage,Space,Art2or3,decorative_art",Decorative_Object,DeptSpaces,10890961793,https://www.flickr.com/photos/8729032@N06/10890961793/,http://c2.staticflickr.com/3/2846/10890961793_4cebc81a27.jpg,http://c2.staticflickr.com/3/2846/10890961793_4cebc81a27.jpg,zigwaffle,8729032@N06,
SET 02,11253863694.jpg,European Sculpture Court,"Joe Josephs: 1,355,720 views - thank you",Metropolitan Museum of Art;New York City,"'Joe Josephs: 1,355,720 views - thank you: met,Joe Josephs: 1,355,720 views - thank you: metropolitanmuseumofart,Joe Josephs: 1,355,720 views - thank you: art,Joe Josephs: 1,355,720 views - thank you: artmuseums,Joe Josephs: 1,355,720 views - thank you: newyorkcity,Joe Josephs: 1,355,720 views - thank you: nikon58mm14g,Joe Josephs: 1,355,720 views - thank you: nikond800e,Joe Josephs: 1,355,720 views - thank you: joejosephs,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephsphotography,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs2013,',Joe Josephs: 1,355,720 views - thank you: metropolitanmuseumofar,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephspho,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs201,3D,Artwork,Description,Inhabited,Space,Art2or3,sculpture",Sculpture,DeptSpaces,11253863694,https://www.flickr.com/photos/joejosephs/11253863694/,http://c2.staticflickr.com/8/7300/11253863694_c33d9a17a5.jpg,http://c2.staticflickr.com/8/7300/11253863694_c33d9a17a5.jpg,"Joe Josephs: 1,600,193 views - thank you",39586421@N00,joejosephs
SET 02,11531722096.jpg,USA-NYC-MET1,fbflickr,NA,"fbflickr: usa,fbflickr: nyc,fbflickr: new,fbflickr: york,fbflickr: manhattan,fbflickr: metropolitan,fbflickr: museum,fbflickr: art,3D,Artwork,Inhabited,Space,Art2or3,sculpture_and_decorative",Sculpture,DeptSpaces,11531722096,https://www.flickr.com/photos/bruno_san_andres/11531722096/,http://c2.staticflickr.com/8/7294/11531722096_72df289700.jpg,http://c2.staticflickr.com/8/7294/11531722096_72df289700.jpg,fbflickr,8061276@N05,bruno_san_andres
SET 02,11626878506.jpg,Dining in Art Nouveau Style,Eddie C3,"Throughout the Metropolitan Museum of Art you can find many entire rooms on display. In relating to the art these period rooms rooms offer a new level of interest is added. You can also relate to the people who lived there and increase your understanding of living in that time.;;This <a href=http://www.metmuseum.org/toah/hd/wist/hd_wist.htm rel=nofollow>Art Nouveau Parisian Dining Room</a> has a bond with <a href=http://www.flickr.com/photos/edcnyc/11626475954/>the other room I posted today</a> in that they are the only two rooms in the Met that I know of created after the common use of electric lighting. Like the Living room from the Little House, Wayzata, Minnesota this room was completed in 1914 and about to celebrate a one hundredth birthday.;;Both were meant to get away from it all but this Central Paris setting was an every day respite from a rapidly industrializing world. Interesting contrast in that Frank Lloyd Wright grasped onto a natural future for the summer residence of Frances W. Little, while Lucien Hesse tried to offer a new sort of restoration of the 18th century for Auguste Rateau in this dining room that stood at the foot of the Eiffel Tower. ;;I wonder what sort of period rooms will be on display one hundred years from now and what people will understand about our time.","Eddie C3: newyorkcity,Eddie C3: art,Eddie C3: metropolitanmuseum,Eddie C3: metropolitanmuseumofart,Eddie C3: architecture,Eddie C3: periodrooms,Eddie C3: lucienhesse,Eddie C3: paris,Eddie C3: artnouveau,3D,Artwork,Description,Period_Rooms,Space,Art2or3,period_room",Period_Room,DeptSpaces,11626878506,https://www.flickr.com/photos/edcnyc/11626878506/,http://c2.staticflickr.com/4/3762/11626878506_78bf481c1c.jpg,http://c2.staticflickr.com/4/3762/11626878506_78bf481c1c.jpg,Eddie C3,33255932@N04,edcnyc
SET 02,11783591335.jpg,X100-12-31-13-220,a.cadore,NA,"a.cadore: fujifilm,a.cadore: themetropolitanmuseumofart,a.cadore: metropolitanmuseum,a.cadore: museum,a.cadore: fujifilmx100,a.cadore: x100,3D,Artwork,Inhabited,Temple_Dendur,Space,Art2or3,sculpture",Sculpture,DeptSpaces,11783591335,https://www.flickr.com/photos/acadore/11783591335/,http://c2.staticflickr.com/4/3697/11783591335_e9846cda4a.jpg,http://c2.staticflickr.com/4/3697/11783591335_e9846cda4a.jpg,a.cadore,81430403@N08,acadore
SET 02,11845684974.jpg,USA-NYC-MET-European Sculpture0,fbflickr,NA,"fbflickr: usa,fbflickr: new,fbflickr: nyc,fbflickr: york,fbflickr: manhattan,fbflickr: metropolitan,fbflickr: museum,fbflickr: art,fbflickr: european,fbflickr: sculpture,European,Department,3D,Artwork,2D,Inhabited,European_SalonPtg_800,Space,Art2or3,painting_and_sculpture",Sculpture,DeptSpaces,11845684974,https://www.flickr.com/photos/bruno_san_andres/11845684974/,http://c2.staticflickr.com/6/5501/11845684974_a08f1f26a4.jpg,http://c2.staticflickr.com/6/5501/11845684974_a08f1f26a4.jpg,fbflickr,8061276@N05,bruno_san_andres
